Date,Open,High,Low,Close,Adj_Close,Volume,Sentiment_Score,Headline_Count,GDP,Gold_Price,Unemployment_Rate,Interest_Rate,Inflation_Rate,Target,MA_7,MA_14,MA_30,Daily_Return,Volatility_14,RSI,MACD,Signal_Line,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,Close_Lag_1,Volume_Lag_1,Sentiment_Lag_1,Close_Lag_3,Volume_Lag_3,Sentiment_Lag_3,Close_Lag_5,Volume_Lag_5,Sentiment_Lag_5,Close_Lag_7,Volume_Lag_7,Sentiment_Lag_7,Close_Lag_14,Volume_Lag_14,Sentiment_Lag_14
2008-02-14,1367.33,1368.16,1347.31,1348.86,1348.86,3644760000.0,0.2978723404255319,1.0,14865.701,969.0,4.9,2.98,4.0,1,1344.8014285714287,1353.6778571428572,1346.8316666666665,-0.013421493406280072,0.01190545109653738,40.49555029131187,-6.929939355915849,-9.078200522665684,1355.5015,1394.6024900399618,1316.4005099600383,78.20198007992349,0.4150724829062835,1367.21,3856420000.0,0.2978723404255319,1339.13,3593140000.0,0.2978723404255319,1339.13,3593140000.0,0.2978723404255319,1336.91,4589160000.0,0.2978723404255319,1378.55,4970290000.0,0.2978723404255319
2008-02-15,1347.52,1350.0,1338.13,1349.99,1349.99,3583300000.0,0.2978723404255319,1.0,14865.701,969.0,4.9,2.98,4.0,0,1347.472857142857,1350.432857142857,1346.0580000000002,0.0008377444656970656,0.011267263562600329,33.82698469206126,-6.407586818454547,-8.544077781823457,1355.3029999999999,1394.4771795198387,1316.128820480161,78.34835903967769,0.4321874757158701,1348.86,3644760000.0,0.2978723404255319,1348.86,4044640000.0,0.2978723404255319,1339.13,3593140000.0,0.2978723404255319,1331.29,3768490000.0,0.2978723404255319,1395.42,4650770000.0,0.2978723404255319
2008-02-16,1355.86,1367.28,1345.05,1348.78,1348.78,3613550000.0,0.2978723404255319,1.0,14865.701,969.0,4.9,2.98,4.0,0,1348.8514285714284,1348.1442857142858,1346.5756666666668,-0.0008963029355772978,0.011021662895718659,37.39178340941293,-6.021839539036364,-8.039630133266039,1355.044,1394.3239182119412,1315.764081788059,78.55983642388219,0.42026459976059893,1349.99,3583300000.0,0.2978723404255319,1367.21,3856420000.0,0.2978723404255319,1339.13,3593140000.0,0.2978723404255319,1339.13,3593140000.0,0.2978723404255319,1380.82,3495780000.0,0.2978723404255319
2008-02-17,1355.86,1367.28,1345.05,1348.78,1348.78,3613550000.0,0.2978723404255319,1.0,14865.701,969.0,4.9,2.98,4.0,0,1350.23,1345.8557142857142,1347.362,0.0,0.011021662895718659,37.39178340941293,-5.650990935058871,-7.561902293624605,1354.785,1394.1632010227665,1315.4067989772336,78.75640204553292,0.42375223037070275,1348.78,3613550000.0,0.2978723404255319,1348.86,3644760000.0,0.2978723404255319,1348.86,4044640000.0,0.2978723404255319,1339.13,3593140000.0,0.2978723404255319,1380.82,3495780000.0,0.2978723404255319
2008-02-18,1355.86,1367.28,1345.05,1348.78,1348.78,3613550000.0,0.2978723404255319,1.0,14865.701,969.0,4.9,2.98,4.0,0,1351.6085714285714,1343.5671428571427,1348.638,0.0,0.011021662895718659,37.39178340941293,-5.296041277412087,-7.108730090382102,1354.109,1393.4081179223354,1314.8098820776645,78.59823584467085,0.43219949604808755,1348.78,3613550000.0,0.2978723404255319,1349.99,3583300000.0,0.2978723404255319,1367.21,3856420000.0,0.2978723404255319,1339.13,3593140000.0,0.2978723404255319,1380.82,3495780000.0,0.2978723404255319
2008-02-19,1355.86,1367.28,1345.05,1348.78,1348.78,3613550000.0,0.2978723404255319,1.0,14865.701,969.0,4.9,2.98,4.0,0,1351.597142857143,1344.4342857142858,1349.914,0.0,0.006713557184737674,57.32384169884157,-4.957593069541645,-6.678502686214011,1353.7575000000002,1393.1182658649273,1314.396734135073,78.72153172985418,0.436770793318894,1348.78,3613550000.0,0.2978723404255319,1348.78,3613550000.0,0.2978723404255319,1348.86,3644760000.0,0.2978723404255319,1348.86,4044640000.0,0.2978723404255319,1336.64,4315740000.0,0.2978723404255319
2008-02-20,1348.39,1363.71,1336.55,1360.03,1360.03,3870520000.0,0.2978723404255319,1.0,14865.701,969.0,4.9,2.98,4.0,0,1350.5714285714287,1346.8328571428572,1351.5649999999998,0.008340871009356654,0.006550897123523854,70.0023826542767,-3.738494410161138,-6.090501031003437,1352.8315,1390.5745611399032,1315.0884388600969,75.4861222798063,0.5953618994140023,1348.78,3613550000.0,0.2978723404255319,1348.78,3613550000.0,0.2978723404255319,1349.99,3583300000.0,0.2978723404255319,1367.21,3856420000.0,0.2978723404255319,1326.45,4008120000.0,0.2978723404255319
2008-02-21,1362.21,1367.94,1339.34,1342.53,1342.53,3696660000.0,0.2978723404255319,1.0,14865.701,969.0,4.9,2.98,4.0,0,1349.6671428571428,1347.2342857142855,1352.6326666666669,-0.012867363219928984,0.0073668658886055505,53.08859089909863,-4.136767603977887,-5.699754345598327,1350.187,1382.3675159096379,1318.006484090362,64.36103181927592,0.38103049650445975,1360.03,3870520000.0,0.2978723404255319,1348.78,3613550000.0,0.2978723404255319,1348.78,3613550000.0,0.2978723404255319,1348.86,3644760000.0,0.2978723404255319,1336.91,4589160000.0,0.2978723404255319
2008-02-22,1344.22,1354.3,1327.04,1353.11,1353.11,3572660000.0,0.2978723404255319,2.0,14865.701,969.0,4.9,2.98,4.0,0,1350.1128571428574,1348.792857142857,1353.1163333333336,0.00788064326309268,0.0075021483358026515,61.37169063998326,-3.5576737517947095,-5.271338226837604,1348.8015,1377.6415403496312,1319.9614596503689,57.68008069926236,0.5746964974349449,1342.53,3696660000.0,0.2978723404255319,1348.78,3613550000.0,0.2978723404255319,1348.78,3613550000.0,0.2978723404255319,1349.99,3583300000.0,0.2978723404255319,1331.29,3768490000.0,0.2978723404255319
2008-02-23,1352.75,1374.36,1346.03,1371.8,1371.8,3866350000.0,0.2978723404255319,1.0,14865.701,969.0,4.9,2.98,4.0,0,1353.4014285714286,1351.1264285714285,1353.7740000000001,0.013812624250800098,0.008154586693392906,65.29637606517454,-1.5724842806907873,-4.531567437608241,1348.3505,1375.3026263490801,1321.39837365092,53.904252698160235,0.9350213355392696,1353.11,3572660000.0,0.2978723404255319,1360.03,3870520000.0,0.2978723404255319,1348.78,3613550000.0,0.2978723404255319,1348.78,3613550000.0,0.2978723404255319,1339.13,3593140000.0,0.2978723404255319
2008-02-24,1352.75,1374.36,1346.03,1371.8,1371.8,3866350000.0,0.2978723404255319,1.0,14865.701,969.0,4.9,2.98,4.0,0,1356.69,1353.4599999999998,1355.1470000000002,0.0,0.008154586693392906,65.29637606517454,0.0007836443130599946,-3.625097221223981,1347.8995,1372.786714620742,1323.012285379258,49.774429241484086,0.9801762745293379,1371.8,3866350000.0,0.2978723404255319,1342.53,3696660000.0,0.2978723404255319,1348.78,3613550000.0,0.2978723404255319,1348.78,3613550000.0,0.2978723404255319,1339.13,3593140000.0,0.2978723404255319
2008-02-25,1352.75,1374.36,1346.03,1371.8,1371.8,3866350000.0,0.2978723404255319,1.0,14865.701,969.0,4.9,2.98,4.0,0,1359.9785714285715,1355.7935714285716,1355.7416666666666,0.0,0.008154586693392906,65.29637606517454,1.233392034053395,-2.653399370168506,1349.6575,1376.1137008451294,1323.2012991548706,52.912401690258775,0.9184746730949539,1371.8,3866350000.0,0.2978723404255319,1353.11,3572660000.0,0.2978723404255319,1360.03,3870520000.0,0.2978723404255319,1348.78,3613550000.0,0.2978723404255319,1339.13,3593140000.0,0.2978723404255319
2008-02-26,1371.76,1387.34,1363.29,1381.29,1381.29,4096060000.0,0.2978723404255319,1.0,14865.701,969.0,4.9,2.98,4.0,0,1364.622857142857,1358.11,1356.6526666666666,0.006917918063857664,0.008137004558306545,65.21820741435943,2.942092145285187,-1.5343010670777675,1352.3995,1380.06793496991,1324.73106503009,55.33686993982019,1.0220841010960486,1371.8,3866350000.0,0.2978723404255319,1371.8,3866350000.0,0.2978723404255319,1342.53,3696660000.0,0.2978723404255319,1348.78,3613550000.0,0.2978723404255319,1348.86,4044640000.0,0.2978723404255319
2008-02-27,1378.95,1388.34,1372.0,1380.02,1380.02,3904700000.0,0.2978723404255319,1.0,14865.701,969.0,4.9,2.98,4.0,0,1367.4785714285715,1359.0249999999999,1357.5213333333334,-0.0009194303875362797,0.00739894305451884,57.158824186878235,4.145978646731464,-0.39824512431592113,1354.5549999999998,1383.8138077607218,1325.2961922392778,58.517615521443986,0.9351681074678856,1381.29,4096060000.0,0.2978723404255319,1371.8,3866350000.0,0.2978723404255319,1353.11,3572660000.0,0.2978723404255319,1360.03,3870520000.0,0.2978723404255319,1367.21,3856420000.0,0.2978723404255319
2008-02-28,1378.16,1378.16,1363.16,1367.68,1367.68,3938580000.0,0.2978723404255319,1.0,14865.701,969.0,4.9,2.98,4.0,0,1371.0714285714287,1360.3692857142855,1357.7006666666668,-0.008941899392762354,0.006815516370439733,61.27486220944174,4.0575594823747,0.492915797022203,1356.3745,1384.0232879052865,1328.7257120947133,55.29757581057311,0.7044483837542569,1380.02,3904700000.0,0.2978723404255319,1371.8,3866350000.0,0.2978723404255319,1371.8,3866350000.0,0.2978723404255319,1342.53,3696660000.0,0.2978723404255319,1348.86,3644760000.0,0.2978723404255319
2008-02-29,1364.07,1364.07,1325.42,1330.63,1330.63,4426730000.0,0.2978723404255319,1.0,14865.701,969.0,4.9,2.98,4.0,0,1367.86,1358.9864285714286,1356.8613333333335,-0.02708967009826857,0.010144407858801843,41.89143910202718,0.9864896586493614,0.5916305693476347,1355.9495000000002,1384.9429928997224,1326.956007100278,57.98698579944448,0.06335892181789136,1367.68,3938580000.0,0.2978723404255319,1381.29,4096060000.0,0.2978723404255319,1371.8,3866350000.0,0.2978723404255319,1353.11,3572660000.0,0.2978723404255319,1349.99,3583300000.0,0.2978723404255319
2008-03-01,1330.45,1335.13,1320.04,1331.34,1331.34,4117570000.0,0.2978723404255319,1.0,14865.701,937.25,5.1,2.61,4.0,0,1362.08,1357.7407142857141,1355.2876666666666,0.0005335818371747791,0.010152543176299498,42.664872139973035,-1.3742230483567255,0.19845984580676268,1355.56,1385.6918338394173,1325.4281661605826,60.263667678834736,0.09809946966592678,1330.63,4426730000.0,0.2978723404255319,1380.02,3904700000.0,0.2978723404255319,1371.8,3866350000.0,0.2978723404255319,1371.8,3866350000.0,0.2978723404255319,1348.78,3613550000.0,0.2978723404255319
2008-03-02,1330.45,1335.13,1320.04,1331.34,1331.34,4117570000.0,0.2978723404255319,1.0,14865.701,937.25,5.1,2.61,4.0,0,1356.3,1356.4950000000001,1353.1516666666669,0.0,0.010152543176299498,42.664872139973035,-3.208123624519658,-0.4828568482585215,1355.1705,1386.3787461943355,1323.9622538056644,62.41649238867103,0.11820187120406965,1331.34,4117570000.0,0.2978723404255319,1367.68,3938580000.0,0.2978723404255319,1381.29,4096060000.0,0.2978723404255319,1371.8,3866350000.0,0.2978723404255319,1348.78,3613550000.0,0.2978723404255319
2008-03-03,1330.45,1335.13,1320.04,1331.34,1331.34,4117570000.0,0.2978723404255319,1.0,14865.701,937.25,5.1,2.61,4.0,0,1350.52,1355.2492857142859,1351.5023333333334,0.0,0.010152543176299498,42.664872139973035,-4.608380501860893,-1.3079615789789958,1354.2945,1387.1866916665872,1321.4023083334127,65.78438333317445,0.15106460170427236,1331.34,4117570000.0,0.2978723404255319,1330.63,4426730000.0,0.2978723404255319,1380.02,3904700000.0,0.2978723404255319,1371.8,3866350000.0,0.2978723404255319,1348.78,3613550000.0,0.2978723404255319
2008-03-04,1329.58,1331.03,1307.39,1326.75,1326.75,4757180000.0,0.2978723404255319,1.0,14865.701,937.25,5.1,2.61,4.0,1,1342.7285714285713,1353.6757142857143,1349.7,-0.0034476542430933454,0.01017132805259035,41.07880456791121,-6.019084545340775,-2.2501861722513516,1352.2715,1386.7573355514862,1317.785664448514,68.97167110297232,0.12997126803122774,1331.34,4117570000.0,0.2978723404255319,1331.34,4117570000.0,0.2978723404255319,1367.68,3938580000.0,0.2978723404255319,1381.29,4096060000.0,0.2978723404255319,1348.78,3613550000.0,0.2978723404255319
2008-03-05,1327.69,1344.19,1320.22,1333.7,1333.7,4277710000.0,0.2978723404255319,1.0,14865.701,937.25,5.1,2.61,4.0,0,1336.1114285714286,1351.795,1348.1293333333335,0.005238364424345221,0.009981196074263423,38.95275656624989,-6.501327490570247,-3.100414435915131,1351.5135,1386.967894887546,1316.059105112454,70.90878977509192,0.24878290749989204,1326.75,4757180000.0,0.2978723404255319,1331.34,4117570000.0,0.2978723404255319,1330.63,4426730000.0,0.2978723404255319,1380.02,3904700000.0,0.2978723404255319,1360.03,3870520000.0,0.2978723404255319
2008-03-06,1332.2,1332.2,1303.42,1304.34,1304.34,4323460000.0,0.2978723404255319,2.0,14865.701,937.25,5.1,2.61,4.0,1,1327.062857142857,1349.067142857143,1347.0526666666665,-0.022013946164804787,0.011036691398806845,35.42700145004956,-9.14717221984597,-4.309765992701299,1349.2310000000002,1390.4994127454192,1307.9625872545812,82.53682549083805,-0.04389055713056712,1333.7,4277710000.0,0.2978723404255319,1331.34,4117570000.0,0.2978723404255319,1331.34,4117570000.0,0.2978723404255319,1367.68,3938580000.0,0.2978723404255319,1342.53,3696660000.0,0.2978723404255319
2008-03-07,1301.53,1313.24,1282.43,1293.37,1293.37,4565410000.0,0.2978723404255319,2.0,14865.701,937.25,5.1,2.61,4.0,1,1321.74,1344.8,1345.95,-0.008410383795636078,0.010770156773975257,27.271343783290177,-11.99098592831183,-5.846009979823405,1346.4605,1394.7063037335338,1298.214696266466,96.49160746706775,-0.05020847298164892,1304.34,4323460000.0,0.2978723404255319,1326.75,4757180000.0,0.2978723404255319,1331.34,4117570000.0,0.2978723404255319,1330.63,4426730000.0,0.2978723404255319,1353.11,3572660000.0,0.2978723404255319
2008-03-08,1293.16,1295.01,1272.66,1273.37,1273.37,4261240000.0,0.2978723404255319,1.0,14865.701,937.25,5.1,2.61,4.0,1,1313.4585714285713,1337.7692857142858,1343.832,-0.015463479128169033,0.010037237736113404,12.920967377382567,-15.677837284764337,-7.812375440811592,1342.69,1400.9252419976622,1284.454758002338,116.47048399532423,-0.09517224984471648,1293.37,4565410000.0,0.2978723404255319,1333.7,4277710000.0,0.2978723404255319,1331.34,4117570000.0,0.2978723404255319,1331.34,4117570000.0,0.2978723404255319,1371.8,3866350000.0,0.2978723404255319
2008-03-09,1293.16,1295.01,1272.66,1273.37,1273.37,4261240000.0,0.2978723404255319,1.0,14865.701,937.25,5.1,2.61,4.0,1,1305.1771428571428,1330.7385714285715,1341.9013333333335,0.0,0.010037237736113404,12.920967377382567,-18.387731227457607,-9.927446598140795,1338.9195,1404.7625703623153,1273.0764296376847,131.6861407246306,0.0022293185957139427,1273.37,4261240000.0,0.2978723404255319,1304.34,4323460000.0,0.2978723404255319,1326.75,4757180000.0,0.2978723404255319,1331.34,4117570000.0,0.2978723404255319,1371.8,3866350000.0,0.2978723404255319
2008-03-10,1293.16,1295.01,1272.66,1273.37,1273.37,4261240000.0,0.2978723404255319,1.0,14865.701,937.25,5.1,2.61,4.0,1,1296.8957142857143,1323.707857142857,1339.7093333333332,0.0,0.010037237736113404,12.920967377382567,-20.301320712730785,-12.002221421058794,1335.149,1406.9790570132466,1263.3189429867532,143.66011402649337,0.069964144754842,1273.37,4261240000.0,0.2978723404255319,1293.37,4565410000.0,0.2978723404255319,1333.7,4277710000.0,0.2978723404255319,1331.34,4117570000.0,0.2978723404255319,1371.8,3866350000.0,0.2978723404255319
2008-03-11,1274.4,1320.65,1274.4,1320.65,1320.65,5109080000.0,0.2978723404255319,1.0,14865.701,937.25,5.1,2.61,4.0,1,1296.0242857142857,1319.3764285714285,1339.0933333333335,0.037129820869032715,0.014917492745733181,32.21909453436551,-17.797593720135865,-13.161295880874208,1333.1799999999998,1404.2937173827943,1262.0662826172054,142.2274347655889,0.41190166636520603,1273.37,4261240000.0,0.2978723404255319,1273.37,4261240000.0,0.2978723404255319,1304.34,4323460000.0,0.2978723404255319,1326.75,4757180000.0,0.2978723404255319,1381.29,4096060000.0,0.2978723404255319
2008-03-12,1321.13,1333.26,1307.86,1308.77,1308.77,4414280000.0,0.2978723404255319,1.0,14865.701,937.25,5.1,2.61,4.0,1,1292.462857142857,1314.287142857143,1338.0813333333333,-0.008995570363078853,0.014982739634959509,30.331805885275784,-16.58085497983916,-13.8452077006672,1331.492,1403.2708306572786,1259.7131693427214,143.5576613145572,0.34172213595614004,1320.65,5109080000.0,0.2978723404255319,1273.37,4261240000.0,0.2978723404255319,1293.37,4565410000.0,0.2978723404255319,1333.7,4277710000.0,0.2978723404255319,1380.02,3904700000.0,0.2978723404255319
2008-03-13,1305.26,1321.68,1282.11,1315.48,1315.48,5073360000.0,0.2978723404255319,1.0,14865.701,937.25,5.1,2.61,4.0,1,1294.0542857142857,1310.5585714285714,1336.9686666666669,0.005126951259579737,0.015073895382786943,35.128205128205124,-14.903343374423457,-14.056834835418451,1329.6105,1400.9749432989452,1258.2460567010548,142.72888659789032,0.40099761627224206,1308.77,4414280000.0,0.2978723404255319,1273.37,4261240000.0,0.2978723404255319,1273.37,4261240000.0,0.2978723404255319,1304.34,4323460000.0,0.2978723404255319,1367.68,3938580000.0,0.2978723404255319
2008-03-14,1316.05,1321.47,1274.86,1288.14,1288.14,5153780000.0,0.2978723404255319,1.0,14865.701,937.25,5.1,2.61,4.0,1,1293.3071428571427,1307.5235714285714,1334.333,-0.02078328822939146,0.014365640525270774,37.185596236202436,-15.600183645115521,-14.365504597357866,1325.4275,1396.1844547632481,1254.6705452367519,141.51390952649626,0.23651000014936052,1315.48,5073360000.0,0.2978723404255319,1320.65,5109080000.0,0.2978723404255319,1273.37,4261240000.0,0.2978723404255319,1293.37,4565410000.0,0.2978723404255319,1330.63,4426730000.0,0.2978723404255319
2008-03-15,1283.21,1287.5,1256.98,1276.6,1276.6,5683010000.0,0.2978723404255319,1.0,14865.701,937.25,5.1,2.61,4.0,1,1293.7685714285712,1303.6135714285715,1331.9243333333334,-0.00895865356250114,0.014449420816797731,34.50345374249807,-16.88893105212378,-14.87018988831105,1320.6675,1391.097249358753,1250.237750641247,140.85949871750609,0.18715279834711368,1288.14,5153780000.0,0.2978723404255319,1308.77,4414280000.0,0.2978723404255319,1273.37,4261240000.0,0.2978723404255319,1273.37,4261240000.0,0.2978723404255319,1331.34,4117570000.0,0.2978723404255319
2008-03-16,1283.21,1287.5,1256.98,1276.6,1276.6,5683010000.0,0.2978723404255319,1.0,14865.701,937.25,5.1,2.61,4.0,1,1294.23,1299.7035714285714,1329.4779999999998,0.0,0.014449420816797731,34.50345374249807,-17.706166985795562,-15.437385307807952,1315.9074999999998,1384.6341447602376,1247.180855239762,137.45328952047566,0.21403012516375997,1276.6,5683010000.0,0.2978723404255319,1315.48,5073360000.0,0.2978723404255319,1320.65,5109080000.0,0.2978723404255319,1273.37,4261240000.0,0.2978723404255319,1331.34,4117570000.0,0.2978723404255319
